,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/P90,Ast/P90,G+A/P90,G-PK/P90,G+A-PK/P90,xG,npxG,xA,npxG+xA,xG/P90,xA/P90,xG+xA/P90,npxG/P90,npxG+xA/P90
523,Nicolas Haas,ch SUI,MF,25.0,16,11,1001.0,11.1,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,0.3,0.3,0.9,1.2,0.03,0.08,0.11,0.03,0.11
524,Lorenzo Tonelli,it ITA,DF,31.0,14,8,870.0,9.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.04,0.02,0.07,0.04,0.07
525,Leo Štulac,si SVN,MF,26.0,23,8,833.0,9.3,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.22,0.22,0.43,0.22,0.43,0.3,0.3,0.5,0.8,0.04,0.05,0.09,0.04,0.09
526,Riccardo Fiamozzi,it ITA,DF,28.0,10,7,620.0,6.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.5,0.5,0.0,0.08,0.08,0.0,0.08
527,Liberato Cacace,nz NZL,DF,20.0,10,5,466.0,5.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
528,Leonardo Mancuso,it ITA,FW,29.0,8,5,425.0,4.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,2.2,2.2,0.4,2.7,0.47,0.09,0.56,0.47,0.56
529,Valerio Verre,it ITA,"MF,FW",27.0,8,4,310.0,3.4,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.29,0.29,0.0,0.29,0.7,0.7,0.7,1.3,0.19,0.2,0.39,0.19,0.39
530,Andrea La Mantia,it ITA,FW,30.0,18,3,488.0,5.4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,1.9,1.9,0.3,2.2,0.35,0.06,0.41,0.35,0.41
531,Marco Benassi,it ITA,MF,26.0,12,3,382.0,4.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.8,0.11,0.09,0.2,0.11,0.2
532,Tommaso Baldanzi,it ITA,FW,18.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14
533,Giovanni Crociata,it ITA,FW,23.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.31,0.0,0.31,0.31,0.31
534,Valerio Biagini,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
535,Alberto Brignoli,it ITA,GK,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
536,Simone Canestrelli,it ITA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
537,Samuele Damiani,it ITA,MF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
538,Duccio Degli Innocenti,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
539,Emmanuel Ekong,se SWE,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
540,Jacopo Fazzini,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
541,Jacopo Furlan,it ITA,GK,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
542,Klemen Hvalič,si SVN,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
543,Leonardo Pezzola,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
544,Alessio Rizza,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
545,Samir Ujkani,xk KVX,GK,33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
546,Antonio Candreva,it ITA,"MF,FW",34.0,36,36,3119.0,34.7,7.0,10.0,6.0,1.0,2.0,6.0,1.0,0.2,0.29,0.49,0.17,0.46,6.0,4.5,6.7,11.1,0.17,0.19,0.36,0.13,0.32
547,Bartosz Bereszyński,pl POL,DF,29.0,35,35,2946.0,32.7,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.09,0.09,0.0,0.09,0.7,0.7,1.1,1.8,0.02,0.03,0.05,0.02,0.05
548,Morten Thorsby,no NOR,MF,25.0,35,35,2943.0,32.7,3.0,1.0,3.0,0.0,0.0,10.0,0.0,0.09,0.03,0.12,0.09,0.12,3.4,3.4,1.1,4.4,0.1,0.03,0.14,0.1,0.14
549,Francesco Caputo,it ITA,FW,33.0,36,31,2790.0,31.0,11.0,3.0,11.0,0.0,1.0,0.0,0.0,0.35,0.1,0.45,0.35,0.45,10.8,9.8,3.4,13.3,0.35,0.11,0.46,0.32,0.43
550,Omar Colley,gm GAM,DF,28.0,32,31,2745.0,30.5,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,1.4,0.05,0.0,0.05,0.05,0.05
551,Emil Audero,it ITA,GK,24.0,29,29,2560.0,28.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.01,0.01,0.0,0.01
552,Tommaso Augello,it ITA,DF,26.0,36,25,2395.0,26.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,0.4,0.4,1.9,2.3,0.01,0.07,0.09,0.01,0.09
553,Alex Ferrari,it ITA,DF,27.0,23,20,1643.0,18.3,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,0.5,0.5,0.0,0.5,0.02,0.0,0.03,0.02,0.03
554,Maya Yoshida,jp JPN,DF,32.0,26,19,1823.0,20.3,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.1,0.15,0.25,0.1,0.25,0.8,0.8,1.3,2.1,0.04,0.06,0.1,0.04,0.1
555,Fabio Quagliarella,it ITA,FW,38.0,33,19,1664.0,18.5,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.22,0.11,0.32,0.16,0.27,4.2,3.5,2.1,5.6,0.23,0.11,0.34,0.19,0.3
556,Albin Ekdal,se SWE,MF,32.0,26,19,1637.0,18.2,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.05,0.0,0.05,0.05,0.05,0.7,0.7,0.4,1.1,0.04,0.02,0.06,0.04,0.06
557,Manolo Gabbiadini,it ITA,"FW,MF",29.0,18,15,1140.0,12.7,6.0,2.0,6.0,0.0,0.0,3.0,0.0,0.47,0.16,0.63,0.47,0.63,3.9,3.9,1.7,5.6,0.31,0.13,0.44,0.31,0.44
558,Tomás Rincón,ve VEN,MF,33.0,17,13,1166.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.01,0.01,0.02,0.01,0.02
559,Nicola Murru,it ITA,DF,26.0,22,13,983.0,10.9,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.09,0.0,0.09,0.09,0.09,0.1,0.1,0.4,0.5,0.01,0.04,0.04,0.01,0.04
560,Adrien Silva,pt POR,MF,32.0,17,12,1083.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.08,0.08,0.0,0.08,0.3,0.3,0.5,0.8,0.02,0.04,0.07,0.02,0.07
561,Stefano Sensi,it ITA,MF,25.0,11,10,754.0,8.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,1.0,1.0,0.8,1.8,0.12,0.09,0.21,0.12,0.21
562,Abdelhamid Sabiri,de GER,"MF,FW",24.0,14,9,893.0,9.9,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.3,0.2,0.5,0.3,0.5,1.1,1.1,1.2,2.2,0.11,0.12,0.23,0.11,0.23
563,Wladimiro Falcone,it ITA,GK,26.0,10,9,855.0,9.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,Kristoffer Askildsen,no NOR,MF,20.0,19,7,754.0,8.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.4,0.03,0.02,0.05,0.03,0.05
565,Mikkel Damsgaard,dk DEN,"MF,FW",21.0,11,6,578.0,6.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.2,0.12,0.07,0.19,0.12,0.19
566,Valerio Verre,it ITA,"MF,FW",27.0,11,6,420.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,1.1,0.17,0.05,0.23,0.17,0.23
567,Radu Drăgușin,ro ROU,DF,19.0,13,4,620.0,6.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.03,0.02,0.04,0.03,0.04
568,Ronaldo Vieira,gw GNB,MF,23.0,14,4,495.0,5.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01
569,Julian Chabot,de GER,DF,23.0,11,4,490.0,5.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02
570,Giangiacomo Magnani,it ITA,DF,25.0,4,3,239.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,Andrea Conti,it ITA,"DF,MF",27.0,7,2,234.0,2.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.38,0.0,0.38,0.38,0.38,0.3,0.3,0.0,0.3,0.12,0.0,0.12,0.12,0.12
572,Riccardo Ciervo,it ITA,"MF,DF",19.0,10,1,227.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.1,0.1,0.2,0.4,0.05,0.09,0.14,0.05,0.14
573,Fabio Depaoli,it ITA,"MF,DF",24.0,6,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Ernesto Torregrossa,it ITA,FW,29.0,10,0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1
575,Simone Trimboli,it ITA,MF,19.0,5,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.35,0.35,0.0,0.35
576,Sebastian Giovinco,it ITA,MF,34.0,2,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
577,Vladyslav Supriaha,ua UKR,FW,21.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,Gerard Yepes,es ESP,"MF,DF",18.0,4,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,Nicola Ravaglia,it ITA,GK,32.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,Giovanni Bonfanti,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
581,Lorenzo Di Stefano,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
582,Mohammed Ihattaren,nl NED,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
583,Francesco Migliardi,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
584,Daniele Montevago,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
585,Ivan Saio,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
586,Marco Somma,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
587,Lorenzo Tonelli,it ITA,DF,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
588,Dimitris Nikolaou,gr GRE,DF,22.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.0,0.01,0.01,0.0,0.01
589,Emmanuel Gyasi,gh GHA,"FW,DF",27.0,36,35,3035.0,33.7,6.0,0.0,6.0,0.0,0.0,10.0,0.0,0.18,0.0,0.18,0.18,0.18,5.9,5.9,1.3,7.3,0.18,0.04,0.22,0.18,0.22
590,Giulio Maggiore,it ITA,MF,23.0,35,33,2819.0,31.3,2.0,3.0,2.0,0.0,0.0,9.0,0.0,0.06,0.1,0.16,0.06,0.16,3.3,3.3,2.8,6.0,0.11,0.09,0.19,0.1,0.19
591,Ivan Provedel,it ITA,GK,27.0,31,31,2761.0,30.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,Kelvin Amian,fr FRA,DF,23.0,32,31,2646.0,29.4,1.0,1.0,1.0,0.0,0.0,9.0,2.0,0.03,0.03,0.07,0.03,0.07,2.4,2.4,1.2,3.6,0.08,0.04,0.12,0.08,0.12
593,Martin Erlic,hr CRO,DF,23.0,30,30,2576.0,28.6,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.07,0.0,0.07,0.07,0.07,2.2,2.2,0.4,2.7,0.08,0.01,0.09,0.08,0.09
594,Simone Bastoni,it ITA,"MF,DF",24.0,31,26,2288.0,25.4,3.0,3.0,3.0,0.0,0.0,5.0,1.0,0.12,0.12,0.24,0.12,0.24,1.7,1.7,3.5,5.2,0.07,0.14,0.2,0.07,0.2
595,Arkadiusz Reca,pl POL,DF,26.0,25,22,1772.0,19.7,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,0.6,0.6,1.8,2.5,0.03,0.09,0.12,0.03,0.12
596,Jakub Kiwior,pl POL,MF,21.0,22,21,1964.0,21.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03
597,Daniele Verde,it ITA,"FW,MF",25.0,33,21,1957.0,21.7,8.0,6.0,7.0,1.0,2.0,2.0,0.0,0.37,0.28,0.64,0.32,0.6,5.4,3.9,5.0,8.9,0.25,0.23,0.48,0.18,0.41
598,Rey Manaj,al ALB,FW,24.0,30,19,1768.0,19.6,5.0,0.0,3.0,2.0,3.0,9.0,0.0,0.25,0.0,0.25,0.15,0.15,7.1,4.8,1.4,6.2,0.36,0.07,0.43,0.24,0.32
599,Viktor Kovalenko,ua UKR,MF,25.0,26,16,1325.0,14.7,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.07,0.2,0.27,0.07,0.27,0.3,0.3,1.3,1.6,0.02,0.09,0.11,0.02,0.11
600,Salvador Ferrer,es ESP,"DF,MF",23.0,27,14,1495.0,16.6,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,0.2,0.2,1.8,2.1,0.01,0.11,0.12,0.01,0.12
601,Petko Hristov,bg BUL,DF,22.0,17,13,1248.0,13.9,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.07,0.07,0.14,0.07,0.14,0.2,0.2,0.1,0.3,0.02,0.01,0.02,0.02,0.02
602,Jacopo Sala,it ITA,MF,29.0,18,13,880.0,9.8,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.01,0.03,0.04,0.01,0.04
603,Kevin Agudelo,co COL,"MF,FW",22.0,23,12,1237.0,13.7,3.0,1.0,3.0,0.0,0.0,2.0,1.0,0.22,0.07,0.29,0.22,0.29,2.4,2.4,0.8,3.2,0.17,0.06,0.23,0.17,0.23
604,M'Bala Nzola,ao ANG,FW,24.0,21,10,1068.0,11.9,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.17,0.08,0.25,0.17,0.25,3.0,3.0,1.4,4.4,0.25,0.11,0.37,0.25,0.37
605,Janis Antiste,fr FRA,FW,18.0,18,9,796.0,8.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,1.4,1.4,0.3,1.7,0.16,0.03,0.19,0.16,0.19
606,Jeroen Zoet,nl NED,GK,30.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,Dávid Strelec,sk SVK,"FW,MF",20.0,10,7,502.0,5.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,0.4,0.4,0.8,1.2,0.07,0.15,0.22,0.07,0.22
608,Eddie Salcedo,it ITA,"MF,FW",19.0,12,5,429.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.2,1.8,0.33,0.04,0.38,0.33,0.38
609,Ebrima Colley,gm GAM,"FW,MF",21.0,11,3,394.0,4.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.6,2.2,0.16,0.35,0.51,0.16,0.51
610,Mehdi Bourabia,ma MAR,MF,29.0,8,2,282.0,3.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,0.0,0.0,0.0,0.1,0.01,0.01,0.03,0.01,0.03
611,Suf Podgoreanu,il ISR,FW,19.0,5,1,113.0,1.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.0,0.0,0.0,0.1,0.03,0.03,0.06,0.03,0.06
612,Luca Vignali,it ITA,DF,25.0,2,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,Samuel Mráz,sk SVK,FW,24.0,2,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
614,Aurélien Nguiamba,fr FRA,MF,22.0,3,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,Aimar Sher,se SWE,MF,18.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,Nicolò Bertola,it ITA,"MF,DF",18.0,2,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
617,Petar Zovko,ba BIH,GK,19.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,Dennis Deloriè,it ITA,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
619,Norbert Gyömbér,sk SVK,DF,29.0,31,30,2563.0,28.5,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,0.01,0.01,0.02,0.01,0.02
620,Lassana Coulibaly,ml MLI,MF,25.0,31,29,2332.0,25.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.3,1.3,0.04,0.01,0.05,0.04,0.05
621,Luca Ranieri,it ITA,DF,22.0,27,25,2103.0,23.4,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.04,0.0,0.04,0.04,0.04,0.6,0.6,0.7,1.4,0.03,0.03,0.06,0.03,0.06
622,Milan Đurić,ba BIH,FW,31.0,33,23,2165.0,24.1,5.0,4.0,4.0,1.0,1.0,6.0,0.0,0.21,0.17,0.37,0.17,0.33,5.8,5.0,3.1,8.1,0.24,0.13,0.37,0.21,0.34
623,Vid Belec,si SVN,GK,31.0,23,21,1938.0,21.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,Federico Bonazzoli,it ITA,"FW,MF",24.0,32,19,1866.0,20.7,10.0,0.0,8.0,2.0,2.0,6.0,0.0,0.48,0.0,0.48,0.39,0.39,7.4,5.9,0.8,6.7,0.36,0.04,0.4,0.29,0.32
625,Federico Fazio,ar ARG,DF,34.0,16,16,1434.0,15.9,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.06,0.0,0.06,0.06,0.06,1.2,1.2,0.2,1.4,0.07,0.01,0.09,0.07,0.09
626,Franck Ribéry,fr FRA,"MF,FW",38.0,23,16,1421.0,15.8,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.13,0.13,0.0,0.13,1.1,1.1,2.9,4.0,0.07,0.19,0.25,0.07,0.25
627,Luigi Sepe,it ITA,GK,30.0,16,16,1392.0,15.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,Grigoris Kastanos,cy CYP,"MF,FW",23.0,27,16,1348.0,15.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.07,0.07,0.13,0.07,0.13,1.5,1.5,1.6,3.1,0.1,0.1,0.21,0.1,0.21
629,Pasquale Mazzocchi,it ITA,DF,26.0,15,15,1269.0,14.1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14,0.14,0.0,0.14,0.2,0.2,1.6,1.8,0.01,0.12,0.13,0.01,0.13
630,Francesco Di Tacchio,it ITA,MF,31.0,18,14,1255.0,13.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04
631,Nadir Zortea,it ITA,"DF,MF",22.0,29,13,1410.0,15.7,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.06,0.13,0.19,0.06,0.19,0.6,0.6,2.1,2.7,0.04,0.13,0.17,0.04,0.17
632,Éderson,br BRA,MF,22.0,15,13,1147.0,12.7,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0.16,0.08,0.24,0.16,0.24,1.7,1.7,0.9,2.6,0.13,0.07,0.21,0.13,0.21
633,Joel Obi,ng NGA,"MF,DF",30.0,21,12,1143.0,12.7,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08,1.7,1.7,1.7,3.3,0.13,0.13,0.26,0.13,0.26
634,Riccardo Gagliolo,se SWE,DF,31.0,17,12,1138.0,12.6,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.8,0.8,0.0,0.8,0.06,0.0,0.06,0.06,0.06
635,Ivan Radovanović,rs SRB,"DF,MF",32.0,14,12,1053.0,11.7,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.09,0.09,0.17,0.09,0.17,0.8,0.8,0.8,1.6,0.07,0.07,0.14,0.07,0.14
636,Stefan Strandberg,no NOR,DF,31.0,11,11,933.0,10.4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.6,0.04,0.03,0.06,0.04,0.06
637,Simone Verdi,it ITA,"FW,MF",29.0,15,11,829.0,9.2,5.0,0.0,4.0,1.0,1.0,3.0,0.0,0.54,0.0,0.54,0.43,0.43,3.9,3.1,1.3,4.4,0.42,0.14,0.56,0.34,0.48
638,Wajdi Kechrida,tn TUN,"DF,MF",25.0,17,10,952.0,10.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.3,0.3,1.0,1.2,0.02,0.09,0.12,0.02,0.12
639,Simeon Nwankwo,ng NGA,FW,29.0,19,10,842.0,9.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11,0.11,0.21,0.11,0.21,3.4,3.4,0.4,3.8,0.36,0.05,0.41,0.36,0.41
640,Cedric Gondo,ci CIV,FW,24.0,14,10,699.0,7.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13,1.4,1.4,0.6,2.1,0.19,0.08,0.26,0.19,0.26
641,Mamadou Coulibaly,sn SEN,MF,22.0,12,9,808.0,9.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.22,0.0,0.22,0.22,0.22,1.2,1.2,0.2,1.4,0.13,0.03,0.16,0.13,0.16
642,Emil Bohinen,no NOR,MF,22.0,11,8,699.0,7.8,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.13,0.13,0.0,0.13,0.1,0.1,0.5,0.6,0.02,0.06,0.08,0.02,0.08
643,Matteo Ruggeri,it ITA,DF,19.0,14,8,676.0,7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.03,0.04,0.07,0.03,0.07
644,Freddie Veseli,al ALB,DF,28.0,9,8,596.0,6.6,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
645,Andrea Schiavone,it ITA,MF,28.0,14,5,571.0,6.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16,0.3,0.3,0.6,0.8,0.04,0.09,0.13,0.04,0.13
646,Radu Drăgușin,ro ROU,DF,19.0,7,5,488.0,5.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,Paweł Jaroszyński,pl POL,DF,26.0,13,4,516.0,5.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.6,0.02,0.07,0.1,0.02,0.1
648,Luka Bogdan,hr CRO,DF,25.0,6,4,399.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.01,0.01,0.01
